Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,total_onboard,serious_fatal_fraction,Destroyed,Make_Model
20130612X84421,Accident,ERA13LA279,2013-06-12,"Louisville, KY",United States,Non-Fatal,Substantial,Airplane,Cessna,172M,No,1,Reciprocating,091,Personal,0.0,0.0,4.0,0.0,VMC,Unknown,4.0,0.0,0,Cessna 172M
20130617X61730,Accident,ANC13CA055,2013-06-12,"Juneau, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18A 150,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-18A 150
20130613X40838,Accident,ERA13LA285,2013-06-13,"Oxford, NC",United States,Non-Fatal,Substantial,Airplane,Beech,A23,No,1,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Beech A23
20130613X60945,Accident,CEN13LA348,2013-06-13,"Grand Forks, ND",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,091,Instructional,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,0.0,0,Cessna 172S
20130614X20020,Accident,ERA13CA286,2013-06-13,"Orangeburg, SC",United States,Non-Fatal,Substantial,Airplane,Luscombe,8A,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Luscombe 8A
20130617X85842,Accident,ERA13WA287,2013-06-13,"Taisha, Spain",Spain,Fatal,Substantial,Airplane,Piper,PA22,No,Unknown,Reciprocating,NUSC,Unknown,4.0,0.0,0.0,0.0,Unknown,Unknown,4.0,1.0,0,Piper PA22
20130616X52756,Accident,WPR13CA271,2013-06-14,"Salmon, ID",United States,Non-Fatal,Substantial,Airplane,Cessna,T210N,No,1,Reciprocating,135,Unknown,0.0,0.0,0.0,4.0,VMC,Unknown,4.0,0.0,0,Cessna T210N
20130615X22851,Accident,CEN13FA351,2013-06-15,"La Pointe, WI",United States,Fatal,Destroyed,Airplane,Piper,PA-24-260,No,1,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,1,Piper PA-24-260
20130617X33740,Accident,CEN13FA352,2013-06-15,"Victoria, TX",United States,Non-Fatal,Substantial,Airplane,Aero Commander,685,No,2,Reciprocating,091,Business,0.0,0.0,3.0,0.0,VMC,Unknown,3.0,0.0,0,Aero Commander 685
20130616X05520,Accident,WPR13LA272,2013-06-16,"Needles, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,175,No,1,Reciprocating,091,Personal,0.0,2.0,2.0,0.0,VMC,Unknown,4.0,0.5,0,Cessna 175
20130617X21100,Accident,WPR13CA273,2013-06-16,"Coolin, ID",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-28-140
20130617X25112,Accident,WPR13LA274,2013-06-16,"Fresno, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,T210L,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna T210L
20130617X50357,Accident,CEN13LA353,2013-06-16,"Minot, ND",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-802A,No,1,Turbo Prop,137,Aerial Application,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,0.0,0,Air Tractor Inc AT-802A
20130619X43500,Accident,ERA13WA290,2013-06-16,"Albenga, Italy",Italy,Fatal,Destroyed,Airplane,Beech,58,No,Unknown,Reciprocating,NUSN,Personal,1.0,0.0,0.0,0.0,IMC,Unknown,1.0,1.0,1,Beech 58
20140305X13315,Accident,CEN13LA579,2013-06-16,"St Paul, MN",United States,Non-Fatal,Substantial,Airplane,Beech,58P,No,2,Reciprocating,091,Personal,0.0,1.0,0.0,2.0,IMC,Unknown,3.0,0.3333333333333333,0,Beech 58P
20130617X45827,Accident,WPR13LA275,2013-06-17,"Waihee-Waiehu, HI",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,4.0,VMC,Unknown,4.0,0.0,0,Piper PA-28-181
20130618X52823,Accident,CEN13LA354,2013-06-17,"Carrizo Springs, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,152,No,1,Reciprocating,091,Positioning,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 152
20130619X35956,Accident,CEN13LA358,2013-06-18,"Durango, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-180,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-28R-180
20130620X50055,Accident,ERA13WA293,2013-06-18,"Barcis, Italy",Italy,Fatal,Substantial,Airplane,Piper,PA-28-161,No,1,Reciprocating,NUSN,Personal,2.0,0.0,1.0,0.0,Unknown,Unknown,3.0,0.6666666666666666,0,Piper PA-28-161
20130619X61036,Accident,ERA13LA291,2013-06-19,"Clearwater, FL",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172S
20130621X60549,Accident,CEN13LA365,2013-06-19,"Lansing, MI",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32-301T,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-32-301T
20130702X52525,Accident,ERA13LA311,2013-06-19,"Burlington, VT",United States,Non-Fatal,Substantial,Airplane,Cessna,172M,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 172M
20130620X43850,Accident,CEN13LA361,2013-06-20,"Dayton, OH",United States,Non-Fatal,Substantial,Airplane,Piper,PA-30,No,2,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-30
20130620X53308,Accident,WPR13CA279,2013-06-20,"Cashmere, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,No,1,Reciprocating,091,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Piper PA-18-150
20130620X94258,Accident,ERA13FA295,2013-06-20,"McClellanville, SC",United States,Fatal,Destroyed,Airplane,Rockwell International,690B,No,2,Turbo Prop,091,Instructional,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,1,Rockwell International 690B
20130621X31901,Accident,ERA13CA298,2013-06-20,"East Aurora, NY",United States,Non-Fatal,Substantial,Airplane,Bellanca,7KCAB,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Bellanca 7KCAB
20130621X05001,Accident,ERA13LA297,2013-06-21,"Pompano Beach, FL",United States,Non-Fatal,Substantial,Airplane,Beech,G-36,No,1,Reciprocating,091,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Beech G-36
20130621X52631,Accident,CEN13FA364,2013-06-21,"Waterford, MI",United States,Fatal,Destroyed,Airplane,Cessna,172M,No,1,Reciprocating,091,Personal,4.0,0.0,0.0,0.0,VMC,Unknown,4.0,1.0,1,Cessna 172M
20130621X75837,Accident,CEN13LA367,2013-06-21,"De Smet, SD",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,No,1,Reciprocating,091,Other,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-28-140
20130622X44621,Accident,WPR13CA280,2013-06-21,"McCall, ID",United States,Non-Fatal,Substantial,Airplane,Aviat Aircraft Inc,A-1A,No,1,Reciprocating,091,Instructional,0.0,1.0,0.0,1.0,VMC,Unknown,2.0,0.5,0,Aviat Aircraft Inc A-1A
20130622X75523,Accident,WPR13FA281,2013-06-22,"Idaho Falls, ID",United States,Fatal,Substantial,Airplane,Piper,PA-30,No,2,Reciprocating,091,Personal,2.0,0.0,1.0,0.0,VMC,Unknown,3.0,0.6666666666666666,0,Piper PA-30
20130623X22239,Accident,WPR13CA282,2013-06-23,"Rawlins, WY",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 170B
20130624X93000,Accident,WPR13FA284,2013-06-23,"Boulder City, NV",United States,Fatal,Substantial,Airplane,Beech,A45,No,1,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Beech A45
20130625X62910,Accident,CEN13LA371,2013-06-23,"Campbell, NE",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-502B,No,1,Turbo Prop,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Air Tractor Inc AT-502B
20130624X23234,Accident,WPR13LA286,2013-06-24,"San Diego, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,182T,No,1,Reciprocating,091,Other,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,0.0,0,Cessna 182T
20130624X54201,Accident,WPR13FA288,2013-06-24,"Helena, MT",United States,Fatal,Substantial,Airplane,Beech,J35,No,1,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Beech J35
20130624X75157,Accident,WPR13FA289,2013-06-24,"San Luis Obispo, CA",United States,Fatal,Destroyed,Airplane,Cessna,P337H,No,2,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,1.0,1,Cessna P337H
20130625X42613,Accident,CEN13LA370,2013-06-25,"El Reno, OK",United States,Non-Fatal,Substantial,Airplane,Mooney,M20J,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Mooney M20J
20130626X80221,Accident,ERA13CA305,2013-06-25,"Stevensville, MD",United States,Non-Fatal,Substantial,Airplane,Cirrus Design Corp,SR22,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cirrus Design Corp SR22
20130626X21452,Accident,CEN13CA373,2013-06-26,"Wheeling, IL",United States,Non-Fatal,Substantial,Airplane,Beech,200,No,2,Turbo Prop,091,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Beech 200
20130627X42109,Accident,CEN13LA375,2013-06-26,"Colome, SD",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-301,No,1,Reciprocating,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Air Tractor Inc AT-301
20130627X54046,Accident,WPR13FA294,2013-06-27,"Birdseye, UT",United States,Fatal,Substantial,Airplane,Cessna,172,No,1,Reciprocating,091,Other,1.0,0.0,1.0,0.0,VMC,Unknown,2.0,0.5,0,Cessna 172
20130703X53925,Accident,WPR13WA305,2013-06-27,"Shepparton, Australia, Australia",Australia,Fatal,Substantial,Airplane,Cirrus,SR22,No,1,Reciprocating,NUSN,Unknown,1.0,0.0,0.0,0.0,Unknown,Unknown,1.0,1.0,0,Cirrus SR22
20130621X85029,Accident,CEN13LA362,2013-06-28,"Eagle, CO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-24-260,No,1,Reciprocating,091,Personal,0.0,0.0,2.0,0.0,VMC,Unknown,2.0,0.0,0,Piper PA-24-260
20130628X45644,Accident,WPR13FA296,2013-06-28,"Yellow Pine, ID",United States,Fatal,Substantial,Airplane,Piper,PA-22-135,No,1,Reciprocating,091,Personal,1.0,0.0,3.0,0.0,VMC,Unknown,4.0,0.25,0,Piper PA-22-135
20130628X95008,Accident,ANC13FA058,2013-06-28,"Cantwell, AK",United States,Fatal,Destroyed,Airplane,Beech,95-B55,No,2,Reciprocating,091,Personal,3.0,0.0,0.0,0.0,IMC,Unknown,3.0,1.0,1,Beech 95-B55
20130630X01006,Accident,ERA13CA307,2013-06-28,"Okeechobee, FL",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,No,1,Reciprocating,091,Instructional,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Piper PA-28-161
20130630X44536,Accident,WPR13LA299,2013-06-28,"Trout Lake, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172 - N,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,4.0,VMC,Unknown,4.0,0.0,0,Cessna 172 - N
20130701X00447,Accident,CEN13LA379,2013-06-28,"Salisbury, MO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-25-235,No,1,Reciprocating,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-25-235
20130701X21406,Accident,ANC13LA059,2013-06-29,"Skwentna, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,175,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 175
20130705X35129,Accident,CEN13WA393,2013-06-29,"Vehmersalmi, Finland",Finland,Fatal,Destroyed,Airplane,Cessna,185,No,1,Reciprocating,UNK,Unknown,3.0,1.0,0.0,0.0,Unknown,Unknown,4.0,1.0,1,Cessna 185
20130630X83628,Accident,WPR13CA301,2013-06-30,"Fallbrook, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 170B
20130701X90424,Accident,CEN13LA381,2013-06-30,"Hot Springs, AR",United States,Non-Fatal,Substantial,Airplane,Beech,C23,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Beech C23
20130702X45904,Accident,CEN13CA386,2013-06-30,"Climax Springs, MO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-28-140
20130703X75204,Accident,WPR13CA306,2013-06-30,"Elko, NV",United States,Non-Fatal,Substantial,Airplane,Maule,MX7-180A,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Maule MX7-180A
20130903X40603,Accident,CEN13LA520,2013-06-30,"Boonville, MO",United States,Non-Fatal,Substantial,Airplane,Piper,PA-25-235,No,1,Reciprocating,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-25-235
20130702X50904,Accident,ANC13CA060,2013-07-01,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,IMC,Unknown,2.0,0.0,0,Piper PA-12
20130502X33418,Accident,WPR13CA213,2013-07-02,"Fort Smith, MT",United States,Non-Fatal,Substantial,Airplane,Aviat,A-1B,No,1,Reciprocating,091,Other,0.0,1.0,1.0,0.0,VMC,Unknown,2.0,0.5,0,Aviat A-1B
20130703X15454,Accident,CEN13CA389,2013-07-02,"Bridgeport, TX",United States,Non-Fatal,Substantial,Airplane,Beech,P35,No,1,Reciprocating,091,Instructional,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Beech P35
20130703X54408,Accident,CEN13LA391,2013-07-02,"Ipswich, SD",United States,Non-Fatal,Substantial,Airplane,Air Tractor,AT-402B,No,1,Turbo Prop,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Air Tractor AT-402B
20130708X53154,Accident,CEN13CA399,2013-07-02,"Vernon, TX",United States,Non-Fatal,Substantial,Airplane,Cessna,140,No,1,Reciprocating,091,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Cessna 140
20130709X54818,Accident,CEN13LA402,2013-07-03,"Tillar, AR",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-502B,No,1,Turbo Prop,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Air Tractor Inc AT-502B
20130711X61156,Accident,CEN13LA406,2013-07-03,"Lufkin, TX",United States,Non-Fatal,Substantial,Airplane,American Champion Aircraft,7GCBC,No,1,Reciprocating,091,Other,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,American Champion Aircraft 7GCBC
20130708X51520,Accident,ERA13CA315,2013-07-04,"Easton, PA",United States,Non-Fatal,Substantial,Airplane,Beech,A23-19,No,1,Reciprocating,091,Personal,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Beech A23-19
20130709X14212,Accident,WPR13LA319,2013-07-04,"Phoenix, AZ",United States,Non-Fatal,Substantial,Airplane,Cessna,T210K,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna T210K
20130711X73656,Accident,WPR13CA324,2013-07-04,"Canby, OR",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1(PT17),No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Boeing A75N1(PT17)
20130705X12752,Accident,WPR13CA309,2013-07-05,"Monroe, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,091,Instructional,0.0,1.0,0.0,1.0,VMC,Unknown,2.0,0.5,0,Cessna 172S
20130708X24134,Accident,CEN13LA397,2013-07-05,"Nappanee, IN",United States,Non-Fatal,Substantial,Airplane,Piper,PA 46-350P,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA 46-350P
20130708X75009,Accident,WPR13CA316,2013-07-05,"Casa Grande, AZ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-44-180,No,2,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-44-180
20130709X65929,Accident,ERA13CA316,2013-07-05,"Blairstown, NJ",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,No,1,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Piper PA-28-140
20130706X84837,Accident,WPR13CA311,2013-07-06,"Long Beach, CA",United States,Non-Fatal,Substantial,Airplane,Bellanca,8GCBC,No,1,Reciprocating,091,Other,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Bellanca 8GCBC
20130707X83745,Accident,DCA13MA120,2013-07-06,"San Francisco, CA",United States,Fatal,Destroyed,Airplane,Boeing,777-200ER,No,2,Turbo Fan,129,Unknown,3.0,137.0,50.0,117.0,VMC,Unknown,307.0,0.4560260586319218,1,Boeing 777-200ER
20130711X50934,Accident,ANC13CA062,2013-07-06,"Kodiak, AK",United States,Non-Fatal,Substantial,Airplane,Aeronca,11AC,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Aeronca 11AC
20130707X14623,Accident,DCA13MA121,2013-07-07,"Soldotna, AK",United States,Fatal,Destroyed,Airplane,Dehavilland,DHC-3,No,1,Turbo Prop,135,Unknown,10.0,0.0,0.0,0.0,VMC,Unknown,10.0,1.0,1,Dehavilland DHC-3
20130710X75522,Accident,WPR13LA322,2013-07-07,"Albany, OR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-235,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-28-235
20130709X10954,Accident,CEN13CA400,2013-07-08,"Lakeville, MN",United States,Non-Fatal,Substantial,Airplane,Cessna,120,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 120
20130709X23614,Accident,ERA13LA318,2013-07-08,"Beaufort, NC",United States,Non-Fatal,Substantial,Airplane,Grumman Acft Eng Cor-Schweizer,G-164B,No,1,Turbo Prop,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Grumman Acft Eng Cor-Schweizer G-164B
20130709X80600,Accident,ERA13CA317,2013-07-08,"Bronston, KY",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-151,No,1,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Piper PA-28-151
20130709X10955,Accident,WPR13LA317,2013-07-09,"Hesperia, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,182H,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Cessna 182H
20130710X03512,Accident,WPR13LA320,2013-07-10,"Blackfoot, ID",United States,Non-Fatal,Substantial,Airplane,Stinson,108-3,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Stinson 108-3
20130710X74631,Accident,WPR13LA321,2013-07-10,"Fallon, NV",United States,Non-Fatal,Substantial,Airplane,Raytheon Aircraft Company,A36,No,1,Reciprocating,135,Unknown,0.0,4.0,0.0,0.0,VMC,Unknown,4.0,1.0,0,Raytheon Aircraft Company A36
20130710X80211,Accident,WPR13CA323,2013-07-10,"Kamiah, ID",United States,Non-Fatal,Substantial,Airplane,Cessna,152,No,1,Reciprocating,091,Instructional,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,1.0,0,Cessna 152
20130711X73536,Accident,CEN13LA408,2013-07-10,"Houston, TX",United States,Non-Fatal,Substantial,Airplane,Cirrus Design Corp,SR22,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cirrus Design Corp SR22
20130711X70752,Accident,CEN13CA407,2013-07-11,"Weslaco, TX",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-200,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-28R-200
20130715X70649,Accident,ANC13CA064,2013-07-13,"Kenai, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,A185F,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna A185F
20130716X05521,Accident,ANC13LA065,2013-07-13,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,Aeronca,15AC,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Aeronca 15AC
20130717X03733,Accident,WPR13LA331,2013-07-13,"Mesa, AZ",United States,Non-Fatal,Substantial,Airplane,Diamond Aircraft Ind Inc,DA 20-C1,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Diamond Aircraft Ind Inc DA 20-C1
20130714X24503,Accident,WPR13CA325,2013-07-14,"Bozeman, MT",United States,Non-Fatal,Substantial,Airplane,Boeing,E75,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Boeing E75
20130715X20112,Accident,WPR13CA326,2013-07-14,"Cascade, ID",United States,Non-Fatal,Substantial,Airplane,Cessna,A185F,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna A185F
20130715X20927,Accident,CEN13CA411,2013-07-14,"Rose Hill, KS",United States,Non-Fatal,Substantial,Airplane,Luscombe,8,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Luscombe 8
20130715X72813,Accident,WPR13CA328,2013-07-15,"Redlands, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,091,Instructional,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172S
20130808X70819,Accident,CEN13LA473,2013-07-15,"Nauvoo, IL",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-502B,No,1,Turbo Prop,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Air Tractor Inc AT-502B
20130717X02623,Accident,CEN13LA417,2013-07-16,"Mapleton, MN",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-125,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,0.0,0,Piper PA-22-125
20130723X80431,Accident,ERA13WA332,2013-07-16,"Buenos Aires, Argentina",Argentina,Fatal,Substantial,Airplane,Cessna,172N,No,1,Reciprocating,NUSN,Instructional,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Cessna 172N
20130724X82402,Accident,ERA13WA334,2013-07-16,"Manaus, Brazil",Brazil,Fatal,Substantial,Airplane,Beech,58,No,Unknown,Reciprocating,NUSN,Unknown,3.0,0.0,3.0,0.0,Unknown,Unknown,6.0,0.5,0,Beech 58
20130717X71905,Accident,CEN13FA416,2013-07-17,"Flushing, MI",United States,Fatal,Destroyed,Airplane,Taylorcraft,BC12-65,No,1,Reciprocating,091,Instructional,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,1,Taylorcraft BC12-65
20130718X15231,Accident,CEN13CA419,2013-07-17,"Broomfield, CO",United States,Non-Fatal,Substantial,Airplane,Cessna,162,No,1,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Cessna 162
20130718X92147,Accident,ERA13CA324,2013-07-17,"Woodruff, SC",United States,Non-Fatal,Substantial,Airplane,Boeing,B75N1,No,1,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Boeing B75N1
20130719X52919,Accident,CEN13LA421,2013-07-17,"Chicago, IL",United States,Non-Fatal,Substantial,Airplane,Cessna,208B,No,1,Turbo Prop,135,Unknown,0.0,0.0,0.0,11.0,VMC,Unknown,11.0,0.0,0,Cessna 208B
20130719X95542,Accident,WPR13CA332,2013-07-17,"Santa Barbra, CA",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Cessna 172S
20130718X44907,Accident,ERA13FA325,2013-07-18,"Laurel, MD",United States,Non-Fatal,Substantial,Airplane,Beech,23,No,1,Reciprocating,091,Personal,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,0.0,0,Beech 23
20130718X61703,Accident,CEN13FA420,2013-07-18,"Oak Ridge, LA",United States,Fatal,Substantial,Airplane,Champion,7KCAB,No,1,Reciprocating,091,Instructional,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,1.0,0,Champion 7KCAB
20130722X01307,Accident,CEN13LA424,2013-07-19,"Huntingburg, IN",United States,Non-Fatal,Destroyed,Airplane,Air Tractor Inc,AT-802A,No,1,Turbo Prop,137,Aerial Application,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,0.0,1,Air Tractor Inc AT-802A
20130722X03617,Accident,CEN13LA425,2013-07-19,"Steward, IL",United States,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT-400,No,1,Turbo Prop,137,Aerial Application,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Air Tractor Inc AT-400
20130723X44702,Accident,CEN13FA429,2013-07-19,"Holdrege, NE",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-201T,No,1,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,0.0,0,Piper PA-28R-201T
20130808X92956,Accident,ERA13WA356,2013-07-19,"Bonito, Brazil",Brazil,Fatal,Destroyed,Airplane,Beech,G36,No,1,Reciprocating,NUSN,Personal,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,1.0,1,Beech G36
